customer_id,phone,country_code,country,state,file_name,ingest_timestamp,_ingested_at,_source_file
CUST000000000220,447539351537.0,GB,United Kingdom,ENG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000221,18303241110.0,US,United States,MA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000222,916290430535.0,IN,India,DL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000223,919788101739.0,IN,India,KL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000224,16009842252.0,US,United States,NY,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000225,19527617436.0,US,United States,FL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000226,16890013787.0,US,United States,TX,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000227,449677924309.0,GB,United Kingdom,ENG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000228,null,US,United States,TX,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000229,19135828908.0,US,United States,TX,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000230,658248295778.0,SG,Singapore,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000231,null,GB,United Kingdom,ENG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000232,918055386648.0,IN,India,KL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000233,448151636132.0,GB,United Kingdom,SCT,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000234,916387537539.0,IN,India,UP,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000235,916461090308.0,IN,India,KL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000236,917552896850.0,IN,India,KL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000237,918476470449.0,IN,India,UP,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000238,916911153283.0,IN,India,WB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000239,447677281365.0,GB,United Kingdom,NIR,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000240,18915360307.0,US,United States,NY,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000241,9719138430573.0,AE,United Arab Emirates,SHJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000242,9716966642736.0,AE,United Arab Emirates,AUH,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000243,916753002441.0,IN,India,KA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000244,917089936320.0,IN,India,RJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000245,448615265596.0,GB,United Kingdom,SCT,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000246,917168776935.0,IN,India,MH,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000247,918958898636.0,IN,India,UP,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000248,916641030833.0,IN,India,RJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000249,447219166960.0,GB,United Kingdom,SCT,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000250,449678010532.0,GB,United Kingdom,NIR,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000251,917665927659.0,IN,India,WB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000252,917313596405.0,IN,India,GJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000253,917135298875.0,IN,India,UP,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000254,448233836149.0,GB,United Kingdom,NIR,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000255,616723420093.0,AU,Australia,QLD,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000256,17657985244.0,US,United States,WA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000257,916505622373.0,IN,India,TS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000258,16701462520.0,US,United States,MA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000259,16329458300.0,US,United States,WA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000260,19975939334.0,US,United States,NY,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000261,916177674100.0,IN,India,WB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000262,null,IN,India,GJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000263,919504656383.0,IN,India,WB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000264,916099299128.0,IN,India,DL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000265,17967963539.0,US,United States,WA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000266,918185914542.0,IN,India,UP,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000267,918590103299.0,IN,India,WB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000268,916455373733.0,IN,India,TS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000269,446903572126.0,GB,United Kingdom,WLS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000270,917064600175.0,IN,India,TS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000271,918439959039.0,IN,India,UP,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000272,916666915549.0,IN,India,TS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000273,918953594376.0,IN,India,DL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000274,919701812017.0,IN,India,DL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000275,null,GB,United Kingdom,NIR,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000276,619567474600.0,AU,Australia,VIC,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000277,null,IN,India,KA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000278,9717359506409.0,AE,United Arab Emirates,AUH,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000279,919935829101.0,IN,India,RJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000280,919057454323.0,IN,India,GJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000281,null,GB,United Kingdom,SCT,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000282,447156728320.0,GB,United Kingdom,NIR,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000283,916521422434.0,IN,India,TN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000284,18050810789.0,US,United States,TX,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000285,916157323076.0,IN,India,KL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000286,null,IN,India,KA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000287,916857316682.0,IN,India,TS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000288,917297753164.0,IN,India,TS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000289,919832974801.0,IN,India,TS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000290,619851663826.0,AU,Australia,WA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000291,9717458644949.0,AE,United Arab Emirates,AUH,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000292,9719680438812.0,AE,United Arab Emirates,DU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000293,18638633428.0,US,United States,MA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000294,918834700123.0,IN,India,TN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000295,919190309511.0,IN,India,WB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000296,919387077031.0,IN,India,DL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000297,657047480020.0,SG,Singapore,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000298,17950128612.0,US,United States,NY,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000299,448324520485.0,GB,United Kingdom,NIR,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000300,447615724837.0,GB,United Kingdom,WLS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000301,657447713937.0,SG,Singapore,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000302,19818836806.0,US,United States,TX,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000303,917876247583.0,IN,India,RJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000304,17177467662.0,CA,Canada,BC,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000305,918679370772.0,IN,India,KL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000306,917920434718.0,IN,India,WB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000307,16331446261.0,CA,Canada,QC,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000308,917989236301.0,IN,India,RJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000309,917325809918.0,IN,India,KA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000310,918329016114.0,IN,India,KA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000311,918202296393.0,IN,India,MH,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000312,658176128474.0,SG,Singapore,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000313,919087346076.0,IN,India,RJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000314,null,IN,India,KL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000315,919736460066.0,IN,India,TS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000316,null,SG,Singapore,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000317,449395886343.0,GB,United Kingdom,SCT,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000318,919856473089.0,IN,India,UP,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000319,917280379437.0,IN,India,TS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000320,917744439296.0,IN,India,KA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000321,917116143912.0,IN,India,GJ,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000322,916394948918.0,IN,India,DL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000323,919126863439.0,IN,India,KA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000324,18865682533.0,US,United States,MA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000325,16288903719.0,US,United States,FL,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000326,null,GB,United Kingdom,SCT,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000327,447058442962.0,GB,United Kingdom,NIR,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000328,null,IN,India,WB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000329,617501336988.0,AU,Australia,QLD,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000330,919699887883.0,IN,India,TS,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
CUST000000000331,919964525661.0,IN,India,UP,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-06-14T06:42:55.463Z,2026-06-14T06:42:55.463Z,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv
